htype,region,Project Type,Bedroom(s),Bathroom(s),Swimming Pool,Parking,Toilet(s),Construction Year,Garage,Air-con,Beachfront,Interior Surface New,Land Surface New,Access for Disabled People,Access to rooftop,Air Conditioning,Alarm System,Automated Garage,Balcony,Basement,Carport,Centralized Ventilation System,Close to Bus Stop,Close to Golf Course,Close to Hospital,Close to School,Close to Shops,Cooking Service,Dressing,Electric Generator,Energy Efficiency - High,Fenced,Fire Alarm System,Fireplace,Fitness Room,Freehold Land,Furnished,Garden,Guarded Parking,House Cleaning,Indoor Spa,Internet/Wi-Fi,Laundry Room,Lift,Located in a private morcellement,Located in a residential complex,Located in a senior residence,Mountain View,Office,Recently Refurbished,River View,Sea Access,Sea View,Secured Parking,Security Bars,Sewage System,Solar Panels,Solar Water Heater,Soundproof,TV Room,Tennis Court,Veranda,Watchman,Water Heater,Water Tank,Yard,price,region_main
penthouse,Péreybère,RES,3,3.0,Private Pool,no,0.0,2018.0,no,0.0,no,225.0,0.0,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,yes,yes,yes,no,yes,no,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,yes,no,no,no,40000000.0,North
penthouse,Flic en Flac,none,2,1.0,no,Yes,1.0,2002.0,no,2.0,no,115.9,0.0,no,no,yes,no,no,yes,no,no,no,yes,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,3990000.0,West
penthouse,Pointe aux Canonniers,PDS,2,2.0,Private Pool,Yes,0.0,2019.0,yes,0.0,no,152.0,0.0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,41060750.0,North
penthouse,Pointe aux Canonniers,PDS,3,2.0,Private Pool,Yes,0.0,2019.0,yes,0.0,no,188.0,0.0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,61910250.0,North
penthouse,Péreybère,PDS,3,3.0,Common Pool,Yes,0.0,2020.0,no,1.0,no,202.0,0.0,no,no,yes,no,no,yes,no,yes,no,yes,yes,yes,yes,yes,no,no,yes,no,no,no,no,yes,yes,yes,no,no,no,no,yes,no,yes,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,23000020.0,North
penthouse,La Preneuse,RES,3,3.0,Common Pool,Yes,3.0,2014.0,no,0.0,no,270.0,0.0,yes,no,yes,no,no,no,yes,yes,no,yes,yes,yes,yes,yes,no,yes,yes,no,no,yes,no,no,no,yes,yes,yes,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,yes,yes,no,no,no,no,no,yes,no,yes,yes,yes,yes,no,27118800.0,West
penthouse,Black River,PDS,4,4.0,Private Pool,Yes,4.0,2021.0,no,0.0,Yes,457.0,0.0,no,no,yes,no,no,yes,no,no,no,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,yes,no,yes,no,70000000.0,West
penthouse,Ilot Fortier,G+2,3,3.0,Private Pool,Yes,0.0,2018.0,yes,0.0,Yes,228.0,0.0,no,no,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,yes,no,no,no,yes,yes,yes,no,no,no,yes,no,no,no,yes,yes,yes,yes,no,102951000.0,West
penthouse,Grand Bay,G+2,3,2.0,Common Pool,Yes,0.0,2008.0,no,1.0,no,536.0,0.0,no,no,yes,yes,no,yes,yes,yes,no,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,yes,no,yes,no,29800000.0,North
penthouse,Grand Bay,G+2,3,3.0,Private Pool,no,0.0,2021.0,no,0.0,no,236.0,0.0,no,no,yes,no,no,yes,no,no,no,yes,no,no,yes,yes,no,no,yes,yes,yes,no,no,no,yes,no,yes,yes,no,no,yes,yes,yes,no,yes,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,yes,yes,no,yes,no,25000000.0,North
penthouse,Tamarin,RES,3,3.0,Private Pool,Yes,4.0,2016.0,no,0.0,no,325.0,0.0,no,no,yes,no,no,no,no,no,no,yes,yes,no,yes,yes,no,yes,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,44000000.0,West
penthouse,La Preneuse,RES,3,3.0,Common Pool,Yes,3.0,2016.0,no,0.0,no,253.0,0.0,no,no,yes,no,no,no,yes,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,yes,yes,no,no,no,27118800.0,West
penthouse,Tamarin,RES,3,3.0,Private Pool,Yes,0.0,2016.0,yes,0.0,no,325.0,0.0,no,no,yes,no,no,yes,yes,no,no,no,yes,yes,yes,yes,no,yes,yes,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,44000000.0,West
penthouse,Bain Boeuf,G+2,3,3.0,Common Pool,no,0.0,2021.0,yes,1.0,no,277.0,0.0,no,no,yes,no,no,no,yes,no,no,yes,no,no,no,no,no,yes,yes,no,no,no,no,no,yes,no,no,yes,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,no,yes,no,20000000.0,North
penthouse,Péreybère,PDS,2,2.0,Common Pool,Yes,0.0,2020.0,yes,1.0,no,129.0,0.0,no,no,yes,no,no,yes,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,yes,no,yes,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,no,yes,no,15956250.0,North
penthouse,St Antoine,PDS,3,3.0,Private Pool,no,0.0,2016.0,no,0.0,no,263.0,0.0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,37839628.0,North
penthouse,Black River,PDS,4,4.0,Common Pool,no,0.0,2016.0,no,0.0,Yes,457.0,0.0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,78900000.0,West
penthouse,Péreybère,RES,3,3.0,Private Pool,no,0.0,2017.0,no,0.0,no,225.0,0.0,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,no,yes,no,no,yes,yes,yes,no,yes,no,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,yes,no,yes,no,27369900.0,North
penthouse,Black River,PDS,4,4.0,Private Pool,Yes,0.0,2016.0,yes,0.0,no,463.0,0.0,no,no,yes,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,yes,yes,no,no,no,no,yes,no,no,no,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,120025800.0,West
penthouse,Quatre Bornes,none,4,5.0,Common Pool,Yes,4.0,2016.0,yes,0.0,no,232.0,0.0,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,11000000.0,Center
penthouse,Quatre Bornes,none,4,4.0,Common Pool,Yes,4.0,2016.0,no,0.0,no,375.0,0.0,no,no,no,yes,no,yes,no,no,no,yes,no,yes,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,yes,no,yes,no,10450000.0,Center
penthouse,Rose Hill,none,3,2.0,no,Yes,2.0,2015.0,yes,0.0,no,250.0,0.0,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,13000000.0,Center
penthouse,Black River,IRS,5,5.0,Private Pool,Yes,1.0,2016.0,no,0.0,no,754.0,0.0,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,144000000.0,West
penthouse,Flic en Flac,G+2,3,3.0,Common Pool,Yes,4.0,2020.0,no,0.0,no,290.0,0.0,no,yes,yes,no,no,no,no,no,no,yes,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,no,14500000.0,West
penthouse,Haute Rive,IRS,4,3.0,Private Pool,Yes,0.0,2016.0,yes,0.0,Yes,313.0,0.0,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,35685000.0,North
penthouse,Curepipe,none,3,2.0,no,Yes,2.0,2016.0,yes,0.0,no,141.0,0.0,no,no,no,no,no,yes,no,no,no,yes,no,yes,no,yes,no,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,6000000.0,Center
penthouse,Wolmar,none,2,2.0,Private Pool,Yes,0.0,2013.0,no,0.0,Yes,186.0,0.0,no,no,yes,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,yes,yes,yes,no,no,no,no,no,yes,no,yes,yes,no,no,no,29500000.0,West
penthouse,Bain Boeuf,RES,3,3.0,Private Pool,Yes,0.0,2016.0,no,0.0,no,210.0,0.0,no,no,yes,no,no,yes,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,yes,yes,yes,no,yes,no,no,yes,no,no,no,yes,no,no,no,no,no,yes,no,yes,yes,no,no,no,no,no,no,yes,yes,no,yes,no,20200000.0,North
penthouse,Black River,RES,3,3.0,no,Yes,0.0,2016.0,no,0.0,no,145.0,0.0,no,no,yes,no,no,yes,yes,no,no,yes,yes,yes,yes,yes,no,yes,yes,no,no,no,no,no,no,yes,no,yes,no,yes,no,yes,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,29629800.0,West
penthouse,Mon Choisy,RES,3,3.0,Private Pool,no,0.0,2016.0,no,0.0,no,140.0,0.0,no,no,yes,no,no,no,no,no,no,yes,yes,yes,no,yes,no,yes,yes,no,yes,no,no,yes,yes,yes,no,yes,no,yes,yes,yes,yes,no,yes,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,yes,yes,no,yes,no,26400000.0,North
penthouse,Trou aux Biches,G+2,3,2.0,Common Pool,Yes,3.0,2016.0,no,0.0,Yes,230.0,0.0,no,no,yes,yes,no,yes,no,no,no,yes,no,yes,yes,yes,no,no,yes,no,no,no,no,no,no,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,yes,no,yes,no,no,no,no,no,yes,25000000.0,North
penthouse,Mon Choisy,G+2,3,3.0,Common Pool,no,0.0,2020.0,no,0.0,no,246.0,0.0,no,no,yes,no,no,yes,no,no,no,yes,yes,yes,no,yes,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,15800000.0,North
penthouse,Black River,RES,4,4.0,Private Pool,Yes,4.0,2016.0,no,0.0,no,230.0,0.0,no,no,yes,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,yes,no,yes,yes,no,no,63825000.0,West
penthouse,Flic en Flac,none,2,1.0,no,Yes,1.0,2016.0,no,0.0,no,228.0,0.0,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,4000000.0,West
penthouse,Tamarin,Residential Project,2,2.0,no,no,0.0,2016.0,no,0.0,Yes,109.0,0.0,no,no,no,no,no,yes,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,18500000.0,West
penthouse,Black River,none,3,3.0,Common Pool,Yes,4.0,2016.0,no,4.0,no,275.0,0.0,no,no,yes,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,33094980.0,West
penthouse,Trou aux Biches,PDS,3,2.0,Private Pool,no,0.0,2021.0,yes,1.0,no,313.0,0.0,yes,no,yes,yes,no,yes,no,no,yes,yes,yes,yes,yes,yes,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,no,yes,yes,yes,yes,no,yes,no,yes,no,no,no,yes,no,yes,no,yes,no,no,no,no,yes,no,yes,no,no,no,52464150.0,North
penthouse,Coromandel,G+2,3,3.0,no,Yes,0.0,2021.0,no,0.0,no,331.3,0.0,no,no,yes,no,no,no,no,no,no,yes,no,no,yes,yes,no,yes,no,no,yes,yes,no,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,no,yes,yes,yes,no,15500000.0,Center
penthouse,Grand Bay,G+2,3,3.0,Common Pool,no,3.0,2022.0,no,0.0,no,209.0,0.0,no,no,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,25000000.0,North
penthouse,Sodnac,G+2,3,3.0,Common Pool,Yes,3.0,2016.0,no,0.0,no,180.0,0.0,no,no,yes,no,no,yes,no,no,no,yes,no,yes,yes,yes,yes,no,yes,no,yes,no,no,yes,no,yes,no,no,no,no,yes,yes,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,11000000.0,Center
penthouse,Sodnac,none,3,3.0,Common Pool,Yes,3.0,2016.0,no,0.0,no,180.0,0.0,no,no,yes,no,no,yes,no,no,no,yes,no,yes,yes,yes,no,no,no,no,yes,no,no,yes,no,no,no,no,no,yes,yes,yes,yes,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,26000000.0,Center
penthouse,Flic en Flac,Residential Project,2,1.0,Common Pool,no,0.0,2016.0,no,0.0,no,195.0,0.0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,7500000.0,West
penthouse,Quatre Bornes,G+2,3,2.0,no,no,2.0,2013.0,no,0.0,no,200.0,0.0,no,no,no,no,no,yes,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,7500000.0,Center
penthouse,Sodnac,none,4,2.0,Common Pool,Yes,2.0,2016.0,no,0.0,no,300.0,0.0,no,no,yes,no,no,yes,no,no,no,yes,no,yes,yes,yes,no,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,yes,yes,yes,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,yes,yes,no,19000000.0,Center
penthouse,Quatre Bornes,none,3,3.0,no,Yes,3.0,2016.0,yes,0.0,no,167.0,0.0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,6000000.0,Center
penthouse,Quatre Bornes,none,4,3.0,no,Yes,3.0,2016.0,yes,0.0,no,338.0,0.0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,17800000.0,Center
penthouse,Quatre Bornes,none,4,2.0,no,Yes,1.0,2016.0,no,0.0,no,396.0,0.0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,12500000.0,Center
penthouse,Bain Boeuf,RES,3,3.0,Private Pool,Yes,0.0,2016.0,no,0.0,no,210.0,0.0,no,no,yes,no,no,yes,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,yes,yes,yes,no,yes,no,no,yes,no,no,no,yes,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,yes,yes,no,yes,no,17500000.0,North
penthouse,Black River,none,3,3.0,Private Pool,Yes,0.0,2016.0,no,0.0,Yes,230.0,0.0,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,yes,yes,no,yes,no,yes,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,yes,no,yes,no,no,25000000.0,West
penthouse,Quatre Bornes,none,3,2.0,no,no,0.0,2016.0,no,0.0,no,500.0,0.0,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,yes,no,yes,no,yes,no,no,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,50000000.0,Center
penthouse,Moka,G+2,4,3.0,no,Yes,4.0,2016.0,no,4.0,no,278.7,0.0,no,no,no,no,no,yes,no,no,no,yes,no,yes,yes,yes,no,yes,no,no,yes,no,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,22500000.0,Center
penthouse,Haute Rive,PDS,4,4.0,Private Pool,no,0.0,2016.0,no,0.0,no,304.0,0.0,no,no,yes,no,no,no,no,no,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,yes,yes,yes,yes,no,no,yes,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,47709000.0,North
penthouse,Flic en Flac,none,4,4.0,Common Pool,Yes,4.0,2016.0,no,5.0,no,300.0,0.0,no,yes,yes,no,no,yes,yes,no,no,no,no,no,no,yes,no,yes,yes,no,no,no,no,yes,no,yes,no,yes,no,no,yes,yes,yes,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,11500000.0,West
penthouse,Flic en Flac,none,3,2.0,Common Pool,no,2.0,2020.0,no,0.0,no,100.0,0.0,no,yes,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,9000000.0,West
penthouse,Black River,none,3,3.0,Private Pool,Yes,0.0,2018.0,no,0.0,no,175.0,0.0,no,no,no,yes,no,no,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,30000000.0,West
penthouse,Grand Bay,RES,3,2.0,Private Pool,no,2.0,2010.0,no,3.0,no,116.0,0.0,yes,no,yes,no,no,yes,no,no,no,no,yes,yes,yes,yes,no,no,no,no,no,no,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,12200000.0,North
penthouse,Quatre Bornes,none,4,3.0,no,Yes,3.0,2016.0,yes,0.0,no,228.0,0.0,no,yes,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,yes,no,6000000.0,Center
penthouse,Ilot Fortier,G+2,3,3.0,Private Pool,Yes,4.0,2020.0,yes,4.0,Yes,486.0,0.0,yes,yes,yes,no,no,yes,no,no,no,yes,yes,yes,yes,yes,no,yes,yes,no,yes,no,no,no,yes,no,yes,yes,yes,no,yes,yes,yes,no,yes,no,yes,yes,no,no,yes,yes,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,yes,yes,82000000.0,West
penthouse,Grand Bay,none,4,4.0,Common Pool,Yes,5.0,2016.0,no,4.0,Yes,298.0,0.0,yes,no,yes,no,no,yes,no,no,no,yes,no,yes,yes,yes,no,no,yes,no,yes,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,yes,56000000.0,North
penthouse,Tamarin,G+2,3,3.0,Private Pool,Yes,0.0,2014.0,no,0.0,no,270.0,0.0,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,24000000.0,West
penthouse,Quatre Bornes,none,3,2.0,no,no,0.0,2016.0,no,0.0,no,619.0,0.0,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,15500000.0,Center
penthouse,Flic en Flac,none,3,2.0,Common Pool,no,0.0,2016.0,no,0.0,no,120.0,0.0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,7000000.0,West
penthouse,Curepipe,none,3,3.0,no,Yes,3.0,2016.0,no,3.0,no,190.0,0.0,no,no,yes,no,no,yes,no,no,no,yes,no,yes,yes,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,8500000.0,Center
penthouse,Belle Étoile,G+2,3,2.0,no,Yes,0.0,2016.0,no,0.0,no,332.0,0.0,no,no,no,no,no,yes,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,15500000.0,Center
penthouse,Black River,RES,3,3.0,Private Pool,no,0.0,2016.0,no,0.0,Yes,220.0,0.0,no,no,yes,no,no,no,no,no,no,yes,yes,yes,no,yes,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,yes,no,no,no,yes,yes,yes,no,no,54464000.0,West
penthouse,Mon Choisy,RES,3,3.0,Private Pool,Yes,4.0,2017.0,no,0.0,no,219.0,0.0,no,no,yes,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,no,yes,no,no,no,no,no,yes,yes,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,yes,no,no,22000000.0,North
penthouse,Péreybère,PDS,2,2.0,Common Pool,no,0.0,2016.0,yes,0.0,no,90.0,0.0,no,no,yes,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,18832500.0,North
penthouse,La Preneuse,RES,3,3.0,Common Pool,no,0.0,2016.0,no,0.0,no,146.0,0.0,no,no,yes,no,no,no,no,no,no,yes,yes,no,yes,yes,no,no,yes,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,27118800.0,West
penthouse,Tamarin,G+2,3,3.0,Private Pool,Yes,0.0,2013.0,no,0.0,no,180.0,0.0,no,no,yes,no,no,no,no,yes,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,21000000.0,West
penthouse,Moka,G+2,4,3.0,no,Yes,3.0,2016.0,no,0.0,no,270.0,0.0,no,no,yes,no,no,yes,no,no,no,yes,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,22500000.0,Center
penthouse,Black River,PDS,4,4.0,Private Pool,no,0.0,2021.0,no,0.0,Yes,228.0,0.0,no,no,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,yes,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,79000000.0,West
penthouse,Bain Boeuf,G+2,3,3.0,Private Pool,Yes,3.0,2021.0,no,0.0,no,277.1,0.0,no,no,yes,no,no,yes,no,no,no,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,yes,no,20000000.0,North
penthouse,Tamarin,PDS,4,4.0,Private Pool,no,0.0,2016.0,no,0.0,no,404.0,0.0,no,no,yes,no,no,yes,no,no,no,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,yes,yes,no,no,94162500.0,West
penthouse,Flic en Flac,G+2,3,2.0,Common Pool,Yes,2.0,2020.0,yes,0.0,no,150.0,0.0,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,12500000.0,West
